label_raw,y,issuer,company_name,cik,accession,form,report_date,filed_date,fiscal_year,path,flags_raw,regime,trust_score,eligible_solvency,n_fields,mid_00,mid_01,mid_02,mid_03,mid_04,mid_05,mid_06,mid_07,mid_08,mid_09,mid_10,mid_11,mid_12,mid_13,mid_14,mid_15,mid_16,mid_17,mid_18,mid_19,mid_20,mid_21,mid_22,mid_23,mid_24,mid_25,mid_26,mid_27,mid_28,mid_29,mid_30,mid_31,flag__SGML_Primary_SEQ1,flag__MissingH,flag__LabelFallback_Tight,flag__InlineXBRL,flag__HProxyIsCashOnly,flag__SALVAGE_DerivedE_AminusL,flag__SANITY_FAIL_BS_MISMATCH,flag__HTMLTables_Targeted,flag__SGML_Primary_HTMLFallback,flag__HTML:Pi_Net_Income,flag__HTML:R_Total_Revenue,flag__HTML:Marketable_Securities,flag__HTML:Operating_Income,flag__HTML:E_Total_Equity,flag__HTML:Cash_CashEquiv,flag__DerivedL_AminusE,flag__PlainXBRL,flag__HTML:A_Total_Assets,flag__DerivedE_AminusL,flag__HTML:L_Total_Liabilities,flag__DerivedL_SumCurrentNoncurrent,flag__SANITY_DROP_OperatingIncome_OutOfRange,flag__SGML_NoMatchingType,float_tail_0,float_tail_1
risky,1,Block,"Block, Inc.",0001512673,0001628280-22-003825,10-K,2021-12-31,2021-12-31,2021.0,risky/Block/0001628280-22-003825.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,13925764000.0,10612175000.0,3317255000.0,4793146000.0,166284000.0,161112000.0,6975090000.0,,6975090000.0,13925764000.0,4626862000.0,-3666000.0,0.5008766484912426,0.23820991078119663,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Block,"Block, Inc.",0001512673,0001628280-22-028213,10-Q,2022-09-30,2022-09-30,2022.0,risky/Block/0001628280-22-028213.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,29120932000.0,12590994000.0,17999192000.0,1517890000.0,14711000.0,48789000.0,7634494000.0,,7634494000.0,29120932000.0,1503179000.0,-1469254000.0,0.26216516696649683,0.618084338784212,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Block,"Block, Inc.",0001512673,0001628280-24-006354,10-K,2023-12-31,2023-12-31,2023.0,risky/Block/0001628280-24-006354.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,34069893000.0,15377057000.0,19601992000.0,6315301000.0,9772000.0,278839000.0,9009087000.0,,9009087000.0,34069893000.0,6305529000.0,-909156000.0,0.26442956542305546,0.575346450310249,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Block,"Block, Inc.",0001512673,0001628280-25-007376,10-K,2024-12-31,2024-12-31,2024.0,risky/Block/0001628280-25-007376.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,36777595000.0,15542633000.0,21267932000.0,6613680000.0,2897047000.0,892327000.0,13230512000.0,,13230512000.0,36777595000.0,3716633000.0,-32970000.0,0.3597438059775252,0.5782850129270279,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Block,"Block, Inc.",0001512673,0001628280-25-050234,10-Q,2025-09-30,2025-09-30,2025.0,risky/Block/0001628280-25-050234.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,39182823000.0,16709615000.0,22507398000.0,1873477000.0,461544000.0,409440000.0,13945026000.0,,13945026000.0,39182823000.0,1411933000.0,-34190000.0,0.35589640899533964,0.5744200207320437,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,Cloudflare,,,10-K,2019-12-31,2019-12-31,2019.0,risky/Cloudflare/a10-kex231xkpmgconsent.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-21-000009,10-K,2020-12-31,2020-12-31,2020.0,risky/Cloudflare/0001477333-21-000009.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,1380651000.0,563711000.0,816940000.0,431059000.0,119370000.0,106768000.0,118146000.0,,118146000.0,1380651000.0,311689000.0,0.0,0.08557267549873213,0.5917063761949979,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-22-000008,10-K,2021-12-31,2021-12-31,2021.0,risky/Cloudflare/0001477333-22-000008.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2372071000.0,1556273000.0,815798000.0,656426000.0,260309000.0,127684000.0,320958000.0,,320958000.0,2372071000.0,396117000.0,0.0,0.13530707976278955,0.34391803618019867,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-23-000017,10-K,2022-12-31,2022-12-31,2022.0,risky/Cloudflare/0001477333-23-000017.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2587908000.0,1963944000.0,623964000.0,975241000.0,193381000.0,201203000.0,215204000.0,,215204000.0,2587908000.0,781860000.0,0.0,0.08315751564584213,0.24110748913794464,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-24-000013,10-K,2023-12-31,2023-12-31,2023.0,risky/Cloudflare/0001477333-24-000013.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2759767000.0,1996720000.0,763047000.0,1296745000.0,183949000.0,185485000.0,91224000.0,,91224000.0,2759767000.0,1112796000.0,0.0,0.03305496442272119,0.27648964568385664,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-25-000043,10-K,2024-12-31,2024-12-31,2024.0,risky/Cloudflare/0001477333-25-000043.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,3301162000.0,2254961000.0,1046201000.0,1669626000.0,78800000.0,154761000.0,154214000.0,,154214000.0,3301162000.0,1590826000.0,0.0,0.04671506578592629,0.31691901215390217,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Cloudflare,"Cloudflare, Inc.",0001477333,0001477333-25-000141,10-Q,2025-09-30,2025-09-30,2025.0,risky/Cloudflare/0001477333-25-000141.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,5786395000.0,4439379000.0,1347016000.0,562027000.0,1290000.0,37460000.0,1059492000.0,,1059492000.0,5786395000.0,560737000.0,0.0,0.18310053150536734,0.23279019147500302,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,Datadog,,,10-K,2019-12-31,2019-12-31,2019.0,risky/Datadog/ddog-10k_20191231.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,0.0,,0.0,31.0,31.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,Datadog,,,10-K,2020-12-31,2020-12-31,2020.0,risky/Datadog/ddog-10k_20201231.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,470.0,,0.0,31.0,31.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,"Datadog, Inc.",0001561550,0001561550-22-000009,10-K,2021-12-31,2021-12-31,2021.0,risky/Datadog/0001561550-22-000009.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,2380794000.0,1339591000.0,1197136000.0,1028784000.0,20745000.0,19156000.0,270973000.0,,270973000.0,2380794000.0,1008039000.0,-155933000.0,0.11381623105568982,0.5028305682894026,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,"Datadog, Inc.",0001561550,0001561550-23-000006,10-K,2022-12-31,2022-12-31,2022.0,risky/Datadog/0001561550-23-000006.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,3004852000.0,1594347000.0,1625190000.0,1675100000.0,50160000.0,58695000.0,338985000.0,,338985000.0,3004852000.0,1624940000.0,-214685000.0,0.11281254451134365,0.5408552567647259,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,"Datadog, Inc.",0001561550,0001561550-24-000009,10-K,2023-12-31,2023-12-31,2023.0,risky/Datadog/0001561550-24-000009.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,3936072000.0,1910718000.0,2181267000.0,2128359000.0,48568000.0,33464000.0,330339000.0,,330339000.0,3936072000.0,2079791000.0,-155913000.0,0.08392605623067871,0.5541735517033225,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,"Datadog, Inc.",0001561550,0001561550-25-000025,10-K,2024-12-31,2024-12-31,2024.0,risky/Datadog/0001561550-25-000025.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,5785339000.0,3070976000.0,2714363000.0,2684275000.0,183746000.0,54284000.0,1246983000.0,,1246983000.0,5785339000.0,2500529000.0,0.0,0.21554190687874988,0.4691795934516543,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Datadog,"Datadog, Inc.",0001561550,0001561550-25-000313,10-Q,2025-09-30,2025-09-30,2025.0,risky/Datadog/0001561550-25-000313.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,6052470000.0,2613352000.0,3439118000.0,885651000.0,33885000.0,5809000.0,540602000.0,,540602000.0,6052470000.0,851766000.0,0.0,0.089319236609186,0.5682172732785128,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,DOCUSIGN INC,0001261333,0001261333-18-000033,8-K,2018-12-19,2018-12-19,2018.0,risky/DocuSign/0001261333-18-000033.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,DOCUSIGN INC,0001261333,0001261333-19-000012,10-K,2019-01-31,2019-01-31,2019.0,risky/DocuSign/0001261333-19-000012.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,1615417000.0,1001055000.0,614362000.0,700969000.0,426458000.0,426323000.0,518178000.0,,518178000.0,1615417000.0,274511000.0,0.0,0.32077042645954573,0.3803117089890722,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-20-000033,10-K,2020-01-31,2020-01-31,2020.0,risky/DocuSign/0001261333-20-000033.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,1891138000.0,1344811000.0,546327000.0,918463000.0,208359000.0,193509000.0,241483000.0,,241483000.0,1891138000.0,710104000.0,0.0,0.1276918976827709,0.2888879605824641,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-21-000059,10-K,2021-01-31,2021-01-31,2021.0,risky/DocuSign/0001261333-21-000059.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2336507000.0,2007380000.0,329127000.0,1381397000.0,243267000.0,173855000.0,566336000.0,,566336000.0,2336507000.0,1138130000.0,0.0,0.24238574932580986,0.1408628349925765,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-22-000049,10-K,2022-01-31,2022-01-31,2022.0,risky/DocuSign/0001261333-22-000049.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2541265000.0,2265762000.0,275503000.0,2037272000.0,69976000.0,61884000.0,509679000.0,,509679000.0,2541265000.0,1967296000.0,0.0,0.2005611378585075,0.10841175556268237,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-23-000050,10-K,2023-01-31,2023-01-31,2023.0,risky/DocuSign/0001261333-23-000050.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,3012720000.0,2395433000.0,617287000.0,2442177000.0,97454000.0,88031000.0,723201000.0,,723201000.0,3012720000.0,2344723000.0,0.0,0.24004919142834383,0.20489358453490533,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-24-000045,10-K,2024-01-31,2024-01-31,2024.0,risky/DocuSign/0001261333-24-000045.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2971290000.0,1841551000.0,1129739000.0,2686708000.0,73980000.0,31634000.0,801499000.0,,801499000.0,2971290000.0,2612728000.0,0.0,0.26974781997045055,0.38021835633680995,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,DocuSign,"DOCUSIGN, INC.",0001261333,0001261333-25-000024,10-K,2025-01-31,2025-01-31,2025.0,risky/DocuSign/0001261333-25-000024.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,4012705000.0,2010013000.0,2002692000.0,2901309000.0,1067885000.0,199928000.0,659554000.0,,659554000.0,4012705000.0,1833424000.0,0.0,0.1643664311231451,0.4990877724627153,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2015-12-31,2015-12-31,2015.0,risky/Etsy/etsy1231201510k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,10.0,120.0,12.0,10.0,22.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,ETSY INC,0001370637,0001370637-17-000018,10-K,2016-12-31,2016-12-31,2016.0,risky/Etsy/0001370637-17-000018.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,120.0,10.0,12.0,12.0,24.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,ETSY INC,0001370637,0001370637-18-000020,10-K,2017-12-31,2017-12-31,2017.0,risky/Etsy/0001370637-18-000020.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,10.0,0.0,12.0,120.0,132.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,ETSY INC,0001370637,0001370637-19-000028,10-K,2018-12-31,2018-12-31,2018.0,risky/Etsy/0001370637-19-000028.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,140000.0,10.0,0.0,12.0,12.0,24.0,,139990.0,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2019-12-31,2019-12-31,2019.0,risky/Etsy/ex32112312019.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2020-12-31,2020-12-31,2020.0,risky/Etsy/ex32112312020.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2021-12-31,2021-12-31,2021.0,risky/Etsy/ex32112312021.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2022-12-31,2022-12-31,2022.0,risky/Etsy/ex32112312022.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2023-12-31,2023-12-31,2023.0,risky/Etsy/ex32112312023.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-K,2024-12-31,2024-12-31,2024.0,risky/Etsy/ex32112312024.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Etsy,Etsy,,,10-Q,2025-09-30,2025-09-30,2025.0,risky/Etsy/ex322q32025.htm,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,MongoDB,,,10-Q,2017-10-31,2017-10-31,2017.0,risky/MongoDB/mdb-103117x10q.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,3.0,0.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-18-000028,10-K,2018-01-31,2018-01-31,2018.0,risky/MongoDB/0001441816-18-000028.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,10.0,0.0,8209.0,120.0,8329.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-19-000067,10-K,2019-01-31,2019-01-31,2019.0,risky/MongoDB/0001441816-19-000067.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,470.0,0.0,8209.0,55.5,8264.5,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-20-000067,10-K,2020-01-31,2020-01-31,2020.0,risky/MongoDB/0001441816-20-000067.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,D,0.9,True,30,1328567000.0,1245709000.0,82858000.0,421720000.0,175522000.0,147866000.0,706706000.0,,706706000.0,1328567000.0,246198000.0,0.0,0.5319310204152293,0.06236644444728794,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-21-000051,10-K,2021-01-31,2021-01-31,2021.0,risky/MongoDB/0001441816-21-000051.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,1407495000.0,1407814000.0,-319000.0,565349000.0,266944000.0,209304000.0,430222000.0,,430222000.0,1407495000.0,298405000.0,0.0,0.30566502900543163,-0.00022664378914312306,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-22-000059,10-K,2022-01-31,2022-01-31,2022.0,risky/MongoDB/0001441816-22-000059.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2449588000.0,1782888000.0,666700000.0,842047000.0,306866000.0,289364000.0,474420000.0,,474420000.0,2449588000.0,535181000.0,0.0,0.19367338507536777,0.27216821767578875,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-23-000027,10-K,2023-01-31,2023-01-31,2023.0,risky/MongoDB/0001441816-23-000027.txt,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2588893000.0,1849385000.0,739508000.0,1235122000.0,345398000.0,346655000.0,456339000.0,,456339000.0,2588893000.0,889724000.0,0.0,0.17626800335123932,0.2856464133511891,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-24-000049,10-K,2024-01-31,2024-01-31,2024.0,risky/MongoDB/0001441816-24-000049.txt,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,2869642000.0,1800653000.0,1068989000.0,1627326000.0,176600000.0,233732000.0,803643000.0,519463000.0,1323106000.0,2869642000.0,1450726000.0,0.0,0.46107005682241897,0.37251650205844494,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,MongoDB,"MongoDB, Inc.",0001441816,0001441816-25-000057,10-K,2025-01-31,2025-01-31,2025.0,risky/MongoDB/0001441816-25-000057.txt,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.324,False,30,3430293000.0,648069000.0,2782224000.0,1943864000.0,129072000.0,216064000.0,492753000.0,969692000.0,1462445000.0,3430293000.0,1814792000.0,0.0,0.4263323861839207,0.8110747390966311,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Paypal,Paypal,,,10-K,2015-12-31,2015-12-31,2015.0,risky/Paypal/pypl201510-k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,120.0,120.0,2.0,2.0,4.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Paypal,"PayPal Holdings, Inc.",0001633917,0001633917-17-000027,10-K,2016-12-31,2016-12-31,2016.0,risky/Paypal/0001633917-17-000027.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,8217.0,,10.0,2.0,12.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
risky,1,Paypal,Paypal,,,10-K,2017-12-31,2017-12-31,2017.0,risky/Paypal/pypl201810-k.htm,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,B,0.26775,False,30,,,71000000.0,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
