Form_Type,Index_URL,Downloaded_Filename,Local_Path,Company_Bucket,Company_Name
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000055/0001490281-22-000055-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000055/0001490281-22-000055-index.htm,a2022q110-qxexhibit312.htm,./failed/Groupon/a2022q110-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000055/0001490281-22-000055-index.htm,a2022q110-qxexhibit321.htm,./failed/Groupon/a2022q110-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000055/0001490281-22-000055-index.htm,a2022q110-qxexhibit311.htm,./failed/Groupon/a2022q110-qxexhibit311.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000054/0001490281-22-000054-index.htm,a2022q18-kxexhibit991.htm,./failed/Groupon/a2022q18-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000054/0001490281-22-000054-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,a2021q4-exhibit312.htm,./failed/Groupon/a2021q4-exhibit312.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,exhibit44-202110xkdescript.htm,./failed/Groupon/exhibit44-202110xkdescript.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,a2021q4-exhibit321.htm,./failed/Groupon/a2021q4-exhibit321.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,a2021q4-exhibit311.htm,./failed/Groupon/a2021q4-exhibit311.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,exhibit211-202110xk.htm,./failed/Groupon/exhibit211-202110xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,exhibit231202110-k.htm,./failed/Groupon/exhibit231202110-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000027/0001490281-22-000027-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000026/0001490281-22-000026-index.htm,exhibit991-q42021.htm,./failed/Groupon/exhibit991-q42021.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028122000026/0001490281-22-000026-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000128/0001490281-21-000128-index.htm,a1212021pressrelease.htm,./failed/Groupon/a1212021pressrelease.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000128/0001490281-21-000128-index.htm,exhibit10112120218-k.htm,./failed/Groupon/exhibit10112120218-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000128/0001490281-21-000128-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000128/0001490281-21-000128-index.htm,exhibit10212120218-k.htm,./failed/Groupon/exhibit10212120218-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000126/0001490281-21-000126-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000126/0001490281-21-000126-index.htm,a2021q38-kxexhibit991.htm,./failed/Groupon/a2021q38-kxexhibit991.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000123/0001490281-21-000123-index.htm,a2021q310-qxexhibit312.htm,./failed/Groupon/a2021q310-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000123/0001490281-21-000123-index.htm,a2021q310-qxexhibit311.htm,./failed/Groupon/a2021q310-qxexhibit311.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000123/0001490281-21-000123-index.htm,a2021q310-qxexhibit321.htm,./failed/Groupon/a2021q310-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000123/0001490281-21-000123-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000112/0001490281-21-000112-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000112/0001490281-21-000112-index.htm,form8-k10x13x2021exhibit101.htm,./failed/Groupon/form8-k10x13x2021exhibit101.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000110/0001490281-21-000110-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000108/0001490281-21-000108-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000103/0001490281-21-000103-index.htm,a2021q210-qxexhibit312.htm,./failed/Groupon/a2021q210-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000103/0001490281-21-000103-index.htm,a2021q210-qxexhibit321.htm,./failed/Groupon/a2021q210-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000103/0001490281-21-000103-index.htm,a2021q210-qxexhibit311.htm,./failed/Groupon/a2021q210-qxexhibit311.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000103/0001490281-21-000103-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000102/0001490281-21-000102-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000102/0001490281-21-000102-index.htm,a2021q28-kxexhibit991.htm,./failed/Groupon/a2021q28-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000082/0001490281-21-000082-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000070/0001490281-21-000070-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000070/0001490281-21-000070-index.htm,exhibit101formofunwindagre.htm,./failed/Groupon/exhibit101formofunwindagre.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000065/0001490281-21-000065-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000065/0001490281-21-000065-index.htm,a2021q110-qxexhibit312.htm,./failed/Groupon/a2021q110-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000065/0001490281-21-000065-index.htm,exhibit102noterepurchaseag.htm,./failed/Groupon/exhibit102noterepurchaseag.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000065/0001490281-21-000065-index.htm,a2021q110-qxexhibit321.htm,./failed/Groupon/a2021q110-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000065/0001490281-21-000065-index.htm,a2021q110-qxexhibit311.htm,./failed/Groupon/a2021q110-qxexhibit311.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000064/0001490281-21-000064-index.htm,a2021q18-kxexhibit991.htm,./failed/Groupon/a2021q18-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000064/0001490281-21-000064-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000049/0001490281-21-000049-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000044/0001490281-21-000044-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000039/0001490281-21-000039-index.htm,exhibit101cappedcall.htm,./failed/Groupon/exhibit101cappedcall.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000039/0001490281-21-000039-index.htm,exhibit41indenture.htm,./failed/Groupon/exhibit41indenture.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000039/0001490281-21-000039-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000037/0001490281-21-000037-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000037/0001490281-21-000037-index.htm,exhibit9918-kmarch222021.htm,./failed/Groupon/exhibit9918-kmarch222021.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000037/0001490281-21-000037-index.htm,exhibit101march20218-k.htm,./failed/Groupon/exhibit101march20218-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,a2020q4-exhibit312.htm,./failed/Groupon/a2020q4-exhibit312.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,a2020q4-exhibit311.htm,./failed/Groupon/a2020q4-exhibit311.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,exhibit43capitalstock.htm,./failed/Groupon/exhibit43capitalstock.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,exhibit211-202010xk.htm,./failed/Groupon/exhibit211-202010xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,a2020q4-exhibit321.htm,./failed/Groupon/a2020q4-exhibit321.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000023/0001490281-21-000023-index.htm,exhibit231202010-k.htm,./failed/Groupon/exhibit231202010-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000022/0001490281-21-000022-index.htm,exhibit991-q42020.htm,./failed/Groupon/exhibit991-q42020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028121000022/0001490281-21-000022-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000128/0001490281-20-000128-index.htm,exhibit41amendmentno1r.htm,./failed/Groupon/exhibit41amendmentno1r.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000128/0001490281-20-000128-index.htm,a2020q310-qxexhibit321.htm,./failed/Groupon/a2020q310-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000128/0001490281-20-000128-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000128/0001490281-20-000128-index.htm,a2020q310-qxexhibit312.htm,./failed/Groupon/a2020q310-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000128/0001490281-20-000128-index.htm,a2020q310-qxexhibit311.htm,./failed/Groupon/a2020q310-qxexhibit311.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000127/0001490281-20-000127-index.htm,a2020q38-kxexhibit991.htm,./failed/Groupon/a2020q38-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000127/0001490281-20-000127-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000112/0001490281-20-000112-index.htm,a2020q210-qxexhibit312.htm,./failed/Groupon/a2020q210-qxexhibit312.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000112/0001490281-20-000112-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000112/0001490281-20-000112-index.htm,exhibit101creditagreem.htm,./failed/Groupon/exhibit101creditagreem.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000112/0001490281-20-000112-index.htm,a2020q210-qxexhibit311.htm,./failed/Groupon/a2020q210-qxexhibit311.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000112/0001490281-20-000112-index.htm,a2020q210-qxexhibit321.htm,./failed/Groupon/a2020q210-qxexhibit321.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000111/0001490281-20-000111-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000111/0001490281-20-000111-index.htm,a2020q28-kxexhibit991.htm,./failed/Groupon/a2020q28-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000107/0001490281-20-000107-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000107/0001490281-20-000107-index.htm,form8-kcreditagreement.htm,./failed/Groupon/form8-kcreditagreement.htm,failed,Groupon
8-K/A,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000104/0001490281-20-000104-index.htm,form8-kaxexhibit991.htm,./failed/Groupon/form8-kaxexhibit991.htm,failed,Groupon
8-K/A,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000104/0001490281-20-000104-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000099/0001490281-20-000099-index.htm,a2020q110-qxexhibit321.htm,./failed/Groupon/a2020q110-qxexhibit321.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000099/0001490281-20-000099-index.htm,a2020q110-qxexhibit311.htm,./failed/Groupon/a2020q110-qxexhibit311.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000099/0001490281-20-000099-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000099/0001490281-20-000099-index.htm,a2020q110-qxexhibit312.htm,./failed/Groupon/a2020q110-qxexhibit312.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000098/0001490281-20-000098-index.htm,a2020q18-kxexhibit991.htm,./failed/Groupon/a2020q18-kxexhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000098/0001490281-20-000098-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000098/0001490281-20-000098-index.htm,q12020shl.htm,./failed/Groupon/q12020shl.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000084/0001490281-20-000084-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000084/0001490281-20-000084-index.htm,june112020exhibit991.htm,./failed/Groupon/june112020exhibit991.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000084/0001490281-20-000084-index.htm,june112020exhibit31.htm,./failed/Groupon/june112020exhibit31.htm,failed,Groupon
8-K/A,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000074/0001490281-20-000074-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000048/0001490281-20-000048-index.htm,exhibit992-april132020.htm,./failed/Groupon/exhibit992-april132020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000048/0001490281-20-000048-index.htm,exhibit41-april132020.htm,./failed/Groupon/exhibit41-april132020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000048/0001490281-20-000048-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000048/0001490281-20-000048-index.htm,exhibit31-april132020.htm,./failed/Groupon/exhibit31-april132020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000048/0001490281-20-000048-index.htm,exhibit991-april132020.htm,./failed/Groupon/exhibit991-april132020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000045/0001490281-20-000045-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000039/0001490281-20-000039-index.htm,a20208-kxmarch25xexhib.htm,./failed/Groupon/a20208-kxmarch25xexhib.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000039/0001490281-20-000039-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000030/0001490281-20-000030-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit311-201910xk.htm,./failed/Groupon/exhibit311-201910xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit312-201910xk.htm,./failed/Groupon/exhibit312-201910xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit43-201910xk.htm,./failed/Groupon/exhibit43-201910xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit211-201910xk.htm,./failed/Groupon/exhibit211-201910xk.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit231201910-k.htm,./failed/Groupon/exhibit231201910-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000021/0001490281-20-000021-index.htm,exhibit321-201910xk.htm,./failed/Groupon/exhibit321-201910xk.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000019/0001490281-20-000019-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000019/0001490281-20-000019-index.htm,exhibit991-q42019.htm,./failed/Groupon/exhibit991-q42019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000019/0001490281-20-000019-index.htm,a201910kstockholderlette.htm,./failed/Groupon/a201910kstockholderlette.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000006/0001490281-20-000006-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000006/0001490281-20-000006-index.htm,exhibit991jan312020.htm,./failed/Groupon/exhibit991jan312020.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028120000006/0001490281-20-000006-index.htm,exhibit992jan312020.htm,./failed/Groupon/exhibit992jan312020.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000105/0001490281-19-000105-index.htm,exhibit321-q3201910xq.htm,./failed/Groupon/exhibit321-q3201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000105/0001490281-19-000105-index.htm,exhibit312-q3201910xq.htm,./failed/Groupon/exhibit312-q3201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000105/0001490281-19-000105-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000105/0001490281-19-000105-index.htm,exhibit101-q3201910xq.htm,./failed/Groupon/exhibit101-q3201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000105/0001490281-19-000105-index.htm,exhibit311-q3201910xq.htm,./failed/Groupon/exhibit311-q3201910xq.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000104/0001490281-19-000104-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000104/0001490281-19-000104-index.htm,a2019q3shareholderletter.htm,./failed/Groupon/a2019q3shareholderletter.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000104/0001490281-19-000104-index.htm,exhibit991-q32019.htm,./failed/Groupon/exhibit991-q32019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000087/0001490281-19-000087-index.htm,ix,./failed/Groupon/ix,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000080/0001490281-19-000080-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000076/0001490281-19-000076-index.htm,ix,./failed/Groupon/ix,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000076/0001490281-19-000076-index.htm,exhibit321-q2201910xq.htm,./failed/Groupon/exhibit321-q2201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000076/0001490281-19-000076-index.htm,exhibit312-q2201910xq.htm,./failed/Groupon/exhibit312-q2201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000076/0001490281-19-000076-index.htm,exhibit311-q2201910xq.htm,./failed/Groupon/exhibit311-q2201910xq.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000075/0001490281-19-000075-index.htm,ex992shq219.htm,./failed/Groupon/ex992shq219.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000075/0001490281-19-000075-index.htm,exhibit991-q22019.htm,./failed/Groupon/exhibit991-q22019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000075/0001490281-19-000075-index.htm,a2019q28-k.htm,./failed/Groupon/a2019q28-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000055/0001490281-19-000055-index.htm,a8-kjune172019.htm,./failed/Groupon/a8-kjune172019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000049/0001490281-19-000049-index.htm,exhibit101-may202019.htm,./failed/Groupon/exhibit101-may202019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000049/0001490281-19-000049-index.htm,a8-kxmay202019.htm,./failed/Groupon/a8-kxmay202019.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000044/0001490281-19-000044-index.htm,exhibit321-q1201910xq.htm,./failed/Groupon/exhibit321-q1201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000044/0001490281-19-000044-index.htm,exhibit101-q1201910xq.htm,./failed/Groupon/exhibit101-q1201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000044/0001490281-19-000044-index.htm,exhibit312-q1201910xq.htm,./failed/Groupon/exhibit312-q1201910xq.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000044/0001490281-19-000044-index.htm,a2019q110-q.htm,./failed/Groupon/a2019q110-q.htm,failed,Groupon
10-Q,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000044/0001490281-19-000044-index.htm,exhibit311-q1201910xq.htm,./failed/Groupon/exhibit311-q1201910xq.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000042/0001490281-19-000042-index.htm,exhibit991-q12019.htm,./failed/Groupon/exhibit991-q12019.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000042/0001490281-19-000042-index.htm,exhibitae3.htm,./failed/Groupon/exhibitae3.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000042/0001490281-19-000042-index.htm,a2019q18-k.htm,./failed/Groupon/a2019q18-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit311201810-k.htm,./failed/Groupon/exhibit311201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit312201810-k.htm,./failed/Groupon/exhibit312201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,a201810-k.htm,./failed/Groupon/a201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit211201810-k.htm,./failed/Groupon/exhibit211201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit109201810-k.htm,./failed/Groupon/exhibit109201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit231201810-k.htm,./failed/Groupon/exhibit231201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit321201810-k.htm,./failed/Groupon/exhibit321201810-k.htm,failed,Groupon
10-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000014/0001490281-19-000014-index.htm,exhibit232201810-k.htm,./failed/Groupon/exhibit232201810-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000013/0001490281-19-000013-index.htm,grpnq418stockholderlette.htm,./failed/Groupon/grpnq418stockholderlette.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000013/0001490281-19-000013-index.htm,exhibit991-q42018.htm,./failed/Groupon/exhibit991-q42018.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028119000013/0001490281-19-000013-index.htm,a2018q48-k.htm,./failed/Groupon/a2018q48-k.htm,failed,Groupon
8-K,https://www.sec.gov/Archives/edgar/data/0001490281/000149028118000130/0001490281-18-000130-index.htm,a8-k113018xcao.htm,./failed/Groupon/a8-k113018xcao.htm,failed,Groupon
